title	year	discipline_names	url
Sound Investments. Patricia Howard Reviews the Uses of Computers in Harmony Teaching, plus a Round-up of Educational Materials	1994	['Music']	www.jstor.org/stable/10.2307/1003269
Spider-Smear across My Computer Screen	2005	['Language & Literature']	www.jstor.org/stable/10.2307/25127442
Impacting Persons through Shifts from Face-to-face to Computer Interactions	1999	['Philosophy']	www.jstor.org/stable/10.2307/20708827
Book Review :          A Neurocomputational Perspective: The Nature of Mind and the Structure of Science                    Paul M.           Churchland	1992	['Philosophy']	www.jstor.org/stable/10.2307/2185955
Book Review :          Symbols, Computation, and Intentionality: A Critique of the Computational Theory of Mind                    Steven W.           Horst	1998	['Philosophy']	www.jstor.org/stable/10.2307/2998320
Book Review : Physical Computation: A Mechanistic Account	2018	['Philosophy']	www.jstor.org/stable/10.2307/27131005
Computation and Content	1995	['Philosophy']	www.jstor.org/stable/10.2307/2185977
Book Review :          Off the Shelf and On-Line: Computers Move the Book Arts into 21st-Century Design         MINNESOTA CENTER FOR BOOK ARTS	1993	['Art & Art History']	www.jstor.org/stable/10.2307/24554787
Book Review : A History of Modern Computing	1999	['History', 'Museum Studies']	www.jstor.org/stable/10.2307/3379487
Book Review : Computers Take Flight: A History of NASA's Pioneering Digital Fly-by-Wire Project	2000	['History', 'Museum Studies']	www.jstor.org/stable/10.2307/3379251
Book Review : Landmarks in Digital Computing: A Smithsonian Pictorial History	1996	['History', 'Museum Studies']	www.jstor.org/stable/10.2307/3377903
When Cultures Collide: Computer Technology and the Cultural Resources Professional	1991	['History', 'Museum Studies']	www.jstor.org/stable/10.2307/3378552
Book Review :              Conceptual Atomism and the Computational Theory of Mind                            John-Michael               Kuczynzki	2008	['Philosophy']	www.jstor.org/stable/10.2307/20131072
Book Review :              Psychology and Nihilism. A Genealogical Critique of the Computational Model of Mind                            Fred J.               Evans	1995	['Philosophy']	www.jstor.org/stable/10.2307/20129773
Book Review :              Symbols, Computation, and Intentionality: A Critique of the Computational Theory of Mind                            Steven W.               Horst	1999	['Philosophy']	www.jstor.org/stable/10.2307/20131267
Book Review :          Explaining the Computational Mind                    Marcin           MILKOWSKI	2013	['Philosophy']	www.jstor.org/stable/10.2307/23597991
Book Review :              History and Computing III: Historians, Computers and Data: Applications in Research and Teaching                            Evan               Mawdsley                                         Nicholas               Morgan                                         Lesley               Richmond                                         Richard               Trainor	1992	['History']	www.jstor.org/stable/10.2307/25530545
Book Review :          Shakespeare, Computers, and the Mystery of Authorship                    Hugh           Craig                             Arthur F.           Kinney	2011	['History']	www.jstor.org/stable/10.2307/23076821
Tabla Drumming and the Human-Computer Interaction	1992	['Music']	www.jstor.org/stable/10.2307/43563265
Representing and Interpreting Literature by Computer	1995	['Language & Literature']	www.jstor.org/stable/10.2307/3508827
The Discourse of Computer-Supported Media: Reading and Writing on Usenet	1995	['Language & Literature']	www.jstor.org/stable/10.2307/3508828
Theater as Data: Computational Journeys into Theater Research	2021	['Performing Arts']	www.jstor.org/stable/10.3998/mpub.11667458
Computer Modeling as a Tool for the Reconstruction of Historic Theatrical Production Techniques	1999	['Performing Arts']	www.jstor.org/stable/10.2307/25068709
Book Review :          A Triadic Theory of Elementary Particle Interactions and Quantum Computation                    Ralph G.           Beil                             Kenneth L.           Ketner	2008	['Philosophy']	www.jstor.org/stable/10.2307/40321266
Book Review :          Forms of Concrescence: Alfred North Whitehead's Philosophy and Computer Programming Structures                    Granville C.           Henry	1994	['Philosophy']	www.jstor.org/stable/10.2307/40320497
The Gene, the Computer, and Information Processing in A. R. Ammons	1990	['Language & Literature']	www.jstor.org/stable/10.2307/441624
Ultima and Worldbuilding in the Computer Role-Playing Game	2024	['Cultural Studies']	www.jstor.org/stable/10.3998/mpub.14371469
Book Review :          Electric Dreams: Computers in American Culture                    Ted           Friedman	2007	['Philosophy']	www.jstor.org/stable/10.2307/20719868
Borges and the Aesthetics of Computation	2023	['Language & Literature']	www.jstor.org/stable/10.2307/27305845
Book Review :          Genesis. An Authorship Study in Computer-Assisted Statistical Linguistics                    Y. T.           Radday                             H.           Shore	1992	['Religion']	www.jstor.org/stable/10.2307/1519137
Book Review : Computer Assisted Research on the Bible in the 21st Century. Bible in Technology 5	2013	['Religion']	www.jstor.org/stable/10.2307/23496480
Computer-Assisted Analysis of Parallel Texts in the Bible. The Case of 2 Kings XVIII-XIX and Its Parallels in Isaiah and Chronicles	2007	['Religion']	www.jstor.org/stable/10.2307/20504121
Computer and Homily: Accessing the Everyday Life of Early Christians	1993	['Religion']	www.jstor.org/stable/10.2307/1583807
Continental Realism and Computation	2014	['Philosophy']	www.jstor.org/stable/10.2307/jj.2353876.4
The Folklore Macroscope: Challenges for a Computational Folkloristics	2013	['Folklore']	www.jstor.org/stable/10.2307/24550905
Computers and Writing Centers	1998	['Language & Literature']	www.jstor.org/stable/10.2307/j.ctt46nzf8.18
Computers in the Writing Center	1998	['Language & Literature']	www.jstor.org/stable/10.2307/j.ctt46nzf8.16
Dance Notation and Computers	1991	['Music']	www.jstor.org/stable/10.2307/768399
Personal Computers and Dance Ethnology Research	1991	['Music']	www.jstor.org/stable/10.2307/768400
The Computer as a Tool in Dance Research	1991	['Music']	www.jstor.org/stable/10.2307/768401
Bridging Art History, Computer Science and Cognitive Science: A Call for Interdisciplinary Collaboration	2016	['Art & Art History']	www.jstor.org/stable/10.2307/45213542
“We Need Radical Gameplay, Not Just Radical Graphics”: Towards a Contemporary Minor Practice in Computer Gaming	2009	['Language & Literature']	www.jstor.org/stable/10.5250/symploke.17.1-2.0163
